name,hr2,hr4,hr6,hr8,hr12,hr18,Day1,Day2,Day4,Day7,sym
A_55_P2114594,1.780787622,0.477710083,-0.034208719,-0.725861971,0.348418602,0.404118135,0.200302806,0.249074063,-1.242493097,-0.517081716,+-0-+000-0
A_55_P2113486,0.86163406,0.309854549,0.243350038,-0.611596754,0.053237813,-0.142988715,0.266896284,0.283446453,-0.548772872,-0.642752053,+-0-+000-0
A_30_P01020898,0.695456261,0.030526508,0.445175525,-0.606539283,0.227325696,-0.292706731,0.035068757,0.403823572,-0.588900948,-0.079331482,+-0-+000-+
A_55_P2026460,1.15057281,0.123911936,0.256361394,-0.79119944,0.303497437,-0.396644452,0.04900466,0.359754936,-0.58265612,-0.053892312,+-0-+000-+
A_55_P2079471,0.582373558,0.233494101,0.161449704,-0.723091726,0.422047381,-0.277827604,0.369899929,0.256732215,-0.649195621,-0.232945234,+-0-+000-+
A_30_P01023169,0.79427172,0.356780275,0.329246535,-0.583068126,0.038418978,0.053110065,0.070602415,0.295507165,-0.515848566,0.051954549,+-0-+000-+
A_55_P2073507,0.687120447,0.227524221,0.141322281,-0.779394449,0.262833231,0.057996903,0.109632868,0.12570938,-0.505045125,-0.426256512,+-0-+000-+
A_55_P1982075,1.100534335,0.351040802,-0.230797971,-0.522465767,0.333099525,-0.120962193,-0.061895705,-0.181528327,-1.258407399,0.042825491,+-0-+000-+
A_55_P2041145,0.964937922,-0.275947542,-0.143358235,-0.557457781,0.420317209,-0.029195318,-0.026208766,0.112884993,-0.906083479,0.122965909,+-0-+000-+
A_55_P1965432,0.829656962,0.157010473,-0.148253924,-0.558860108,0.287469579,-0.337235427,0.174008297,0.439618528,-0.825972374,-0.020198321,+-0-+000-+
A_55_P2182147,0.851427722,0.188685159,-0.154431152,-0.536695948,0.303610318,-0.136837204,-0.345000255,0.243130447,-1.183912473,-0.291752346,+-0-+000-+
A_30_P01033434,0.637107738,0.364300144,-0.131617319,-0.567966662,0.422266213,0.008517331,-0.006397861,0.100718595,-0.663374629,0.153064374,+-0-+000-+
A_30_P01020046,0.982879306,0.355892356,-0.129003516,-0.995877697,0.422756221,0.476160316,0.178584407,0.278787417,-0.940158148,-0.421854585,+-0-+000-+
A_30_P01023657,0.705853401,0.313844585,-0.217909424,-0.68119264,0.224758534,0.199724447,0.008689323,0.00784828,-0.618482691,0.088214818,+-0-+000-+
A_55_P2033393,0.796908538,0.114719989,-0.148800406,-1.106141416,-0.051013031,-0.009658892,0.441530754,0.293597452,-0.56472017,0.464604055,+-0-+000-+
A_51_P317254,0.540270767,0.334391828,0.309419843,-0.659123847,0.456521334,-0.095783442,0.26710401,0.264974543,-0.517247375,-0.34661957,+-0-+000-+
A_55_P2019533,0.867165776,0.347425013,-0.197889316,-0.681678785,0.151152382,-0.304348144,-0.033395023,0.407909194,-0.832161904,0.132470136,+-0-+000-+
A_55_P2181216,0.642116953,0.280442523,0.418050416,-0.965080824,0.258854727,0.237234293,0.469040359,0.393311644,-0.839336544,-0.277520194,+-0-+000-+
A_30_P01026522,0.617740533,0.266702723,-0.417094289,-0.866452878,0.480245438,0.292253104,0.037171924,0.196289522,-0.964628195,0.180691086,+-0-+000-+
A_66_P110091,0.865836751,0.02195986,-0.376131574,-0.570638356,0.144198515,0.056195712,0.16364,-0.067581553,-0.773594635,0.326975041,+-0-+000-+
A_30_P01025926,0.573909648,0.211695459,-0.182004879,-0.636269374,0.166463866,-0.087025965,0.485412288,0.231442614,-0.56786969,-0.080564133,+-0-+000-+
A_55_P2161635,0.627653464,-0.118890993,0.261464703,-0.557026397,0.109969861,-0.236627452,0.35325632,0.416176616,-0.67870672,0.017558149,+-0-+000-+
A_30_P01023345,0.964118494,0.240583983,0.055033067,-0.945620597,0.062560991,-0.199588305,0.146337176,0.466633053,-0.953502855,-0.095086838,+-0-+000-+
A_30_P01030054,0.979437707,0.423466516,-0.076737955,-0.967684395,0.409142562,-0.144640438,0.364553079,0.460197348,-1.213058797,-0.181032775,+-0-+000-+
A_52_P505192,0.520143468,0.405560255,-0.252745894,-0.723268989,0.296322099,0.14439904,-0.011865549,0.249756353,-1.072025173,0.042095292,+-0-+000-+
A_55_P2344593,0.894035409,0.204854301,-0.425397911,-0.899167225,0.263956915,0.083466108,0.202449388,0.115707367,-1.070421901,0.464476925,+-0-+000-+
A_55_P2182527,0.828010157,0.12030178,-0.10754522,-0.561208532,0.16919618,-0.174628814,0.174037499,0.293713813,-0.785012321,0.003698341,+-0-+000-+
A_55_P2141831,0.850598173,-0.101556944,-0.265244335,-0.741171292,0.194613838,-0.422332702,0.368279028,0.436354482,-0.71885734,0.014764371,+-0-+000-+
A_55_P2235421,0.931582751,0.403396628,-0.281326437,-0.520924107,0.493453593,0.153662807,0.435679785,0.201275854,-0.846862088,-0.327207867,+-0-+000-+
A_55_P2311591,0.943356411,0.024184506,0.06333454,-0.51263933,0.186382241,0.112912441,0.214732411,0.285148821,-0.599585266,-0.398135873,+-0-+000-+
A_55_P1995018,0.62377603,-0.070066019,0.314777851,-0.573624826,0.019260751,0.027348148,-0.002220994,0.223570141,-0.757548378,-0.318105956,+-0-+000-+
A_55_P1978279,0.846328506,-0.102304356,-0.299945691,-0.565706223,-0.263643774,-0.191516029,-0.040652309,0.233539745,-0.765122312,-0.038967342,+-0-+000-+
A_30_P01029530,0.881540534,0.126307325,0.115232892,-0.629742478,0.266227796,0.351348514,0.088106896,-0.030347577,-0.85392839,-0.374635293,+-0-+000-+
A_30_P01031969,1.099396439,0.016176174,-0.39467962,-0.680089915,0.332006857,-0.420586876,0.384445714,0.187256495,-1.462112627,0.275855182,+-0-+000-+
A_30_P01033277,0.597874157,0.346713104,-0.270944668,-0.644283301,0.431450062,0.203781842,0.407004742,0.118008362,-0.884284604,-0.065891012,+-0-+000-+
A_30_P01026191,0.599505578,0.091484695,0.209597942,-0.584806344,0.417559834,-0.004521775,0.210545759,0.350091226,-0.571036261,-0.399336289,+-0-+000-+
A_30_P01030588,0.768680558,0.197518508,-0.321124072,-0.558729626,0.009954822,-0.267387759,0.065357528,0.382601413,-0.685585371,0.22580831,+-0-+000-+
A_55_P2108086,1.384727374,0.405637324,-0.077211087,-0.732936725,0.233276004,-0.419751287,0.413487472,0.329963273,-1.353803015,-0.020226243,+-0-+000-+
A_52_P8324,1.02224696,0.350800442,-0.002545364,-0.779891084,0.302067273,-0.401310656,0.075600349,0.499214631,-1.159930406,0.709566758,+-0-+000-+
A_30_P01018155,0.730647628,0.013428198,0.215142347,-0.554725903,0.325074561,-0.252835744,0.021306181,0.3570864,-0.858816865,-0.407792771,+-0-+000-+
A_55_P1957419,0.663781538,0.080963247,-0.062275171,-0.528154948,0.399650675,0.072118454,0.173950963,0.122605872,-0.563433038,-0.025471708,+-0-+000-+
A_55_P2168959,1.119977687,-0.453222702,-0.327417317,-0.622016919,0.224239741,-0.091894123,0.272962239,0.306637199,-0.880725382,-0.009935024,+-0-+000-+
A_55_P2045083,0.924827107,-0.000180849,0.034970951,-0.633674949,0.341965207,0.061058223,0.281126444,0.178998459,-0.579579843,-0.104597502,+-0-+000-+
A_55_P2015907,0.955041112,0.21303443,-0.324352511,-0.572536928,0.18054531,-0.29464571,0.34211608,0.350160159,-1.031106899,-0.0974893,+-0-+000-+
A_55_P2037260,1.012487154,0.349219982,-0.030628172,-0.550423286,0.303568702,-0.204478256,0.338873335,0.426121014,-0.710528272,-0.058616719,+-0-+000-+
A_55_P2092475,0.960451488,0.176225771,-0.154474094,-0.598059377,-0.034190269,-0.04042543,0.194371242,0.237228838,-0.798519025,-0.019158646,+-0-+000-+
A_51_P176752,1.888429986,-0.184877586,-0.046818784,-0.906036253,0.223098543,0.370717884,0.204099042,0.089656502,-1.327289746,0.061855641,+-0-+000-+
A_55_P2089898,0.699254446,0.048473199,-0.356027269,-0.518701919,0.031075158,-0.320524436,-0.173957778,0.168201666,-0.911725516,0.403989552,+-0-+000-+
A_52_P142412,0.54242231,-0.011043757,0.155124439,-0.598833163,0.24468256,-0.249665205,0.064613431,0.492461861,-0.67829722,-0.07475795,+-0-+000-+
A_52_P136592,1.175116094,-0.044553665,0.102167064,-0.845428068,0.051339865,0.462411003,0.220372804,0.065017586,-0.975500988,0.11822473,+-0-+000-+
A_30_P01021180,0.872392914,0.210720034,-0.024718638,-0.654525374,0.182804957,0.309967617,0.352423428,0.32520729,-0.527853979,-0.246354133,+-0-+000-+
A_55_P2019569,0.583361335,0.155178812,-0.442559918,-0.556369679,-0.025159435,-0.365376691,0.095664052,-0.051594622,-0.628704883,-0.01791223,+-0-+000-+
A_30_P01027204,0.822982309,0.281656926,-0.009324735,-0.519038145,0.154108949,-0.254595878,-0.018262279,0.296803379,-0.541796405,0.1312351,+-0-+000-+
A_30_P01023403,0.507332034,0.141696436,-0.44273726,-0.616737092,-0.000421866,-0.350910126,0.300060813,0.343406571,-0.657847602,-0.265967991,+-0-+000-+
A_30_P01032413,1.104421038,0.001709392,0.050495751,-0.870323795,0.024900219,-0.487862766,0.263379453,0.444645658,-0.717834459,0.103721908,+-0-+000-+
A_30_P01023667,0.943027626,0.179256902,-0.297011103,-0.627521602,0.093951414,-0.19836194,-0.091176539,0.333832599,-0.91224391,-0.077341342,+-0-+000-+
A_55_P2083386,0.649357334,0.209477122,0.092596584,-0.608402988,0.180542751,-0.182481235,0.267525416,0.330498304,-0.691866964,-0.194036179,+-0-+000-+
A_55_P2013893,0.775047081,0.185074109,-0.180363955,-0.500502567,0.326985074,-0.215358161,0.180252919,0.038770802,-0.874288228,-0.204650373,+-0-+000-+
A_52_P238468,0.679149372,-0.335935042,0.079127768,-1.047915047,-0.414250948,0.113191125,0.242956571,0.125103427,-1.188872105,0.251984138,+-0-+000-+
A_55_P2051274,0.740531819,0.388476612,-0.053391232,-0.680714704,0.21584147,-0.409910229,-0.005895549,0.409468377,-0.762593323,-0.01527083,+-0-+000-+
A_51_P185939,0.508170818,-0.474382055,0.485722893,-0.859296348,0.032735282,-0.191133143,0.463608102,0.072289169,-0.809813344,-0.128191278,+-0-+000-+
A_66_P119457,1.670830043,0.423999517,0.029769372,-0.865526975,0.382812212,0.133483888,-0.214115524,-0.018339966,-0.646941069,-0.178272664,+-0-+000-+
A_55_P2132323,0.956974073,-0.326604932,-0.191800576,-0.82299439,0.294757641,0.110387661,-0.138329453,0.171971703,-1.092412663,-0.180025973,+-0-+000-+
A_30_P01026899,0.665024999,0.195815026,0.19439807,-0.680517473,0.029204209,-0.051001813,0.114048852,-0.13548386,-0.618211326,0.101934829,+-0-+000-+
A_30_P01026618,0.965344023,-0.039079082,0.331264643,-1.044244144,-0.096177726,0.321834856,0.260480438,-0.195401655,-0.636143459,0.031300517,+-0-+000-+
A_55_P2132831,0.865134671,0.335868719,-0.20592715,-0.535057252,0.127134655,-0.284849753,0.494299236,0.06972366,-0.734961538,0.221223234,+-0-+000-+
A_55_P2398404,0.9654189,-0.344652683,0.104784196,-1.53832432,-0.297121336,-0.25733845,0.339212456,0.230269941,-1.447361928,0.310427141,+-0-+000-+
A_55_P2102260,0.74359138,0.13927462,0.199869055,-0.535650206,-0.07941689,-0.438740782,0.058925924,0.466334119,-0.748053625,0.18572911,+-0-+000-+
A_55_P2351215,0.94153184,0.210005509,-0.283868986,-0.780803533,0.23678439,-0.063387812,-0.016223163,0.177190455,-0.833661977,-0.365884444,+-0-+000-+
A_30_P01029230,0.833916868,-0.194391926,0.112710965,-1.25251355,-0.271695417,-0.462482135,0.260915722,0.399839923,-0.95865406,-0.00537549,+-0-+000-+
A_55_P1957942,1.269670072,0.172021821,0.419374048,-1.09874562,0.063724244,-0.029040057,0.304550862,0.040004953,-0.939293793,-0.070966198,+-0-+000-+
A_30_P01032146,0.900596737,-0.212454175,-0.221415666,-0.56772436,-0.157386514,0.040215544,-0.222848656,-0.087252564,-0.83596905,0.01879151,+-0-+000-+
A_30_P01025981,0.970213779,0.334389859,0.100459662,-0.744575858,0.237885271,0.04725619,0.415584128,-0.038030485,-0.796841059,-0.208259381,+-0-+000-+
A_55_P2114651,0.728021881,0.136879078,0.230759153,-0.608632273,-0.121836815,-0.110279298,0.302440367,0.168700572,-0.628039475,-0.086212762,+-0-+000-+
A_55_P2075494,0.775396836,0.294477418,0.081494162,-0.53547933,-0.061164247,-0.212231252,0.247103412,0.336033143,-0.550401387,0.184016766,+-0-+000-+
A_30_P01030564,0.955556876,-0.274266555,0.142675689,-0.555110044,0.103220798,-0.417445628,0.299970969,0.182636807,-0.617941826,0.154172606,+-0-+000-+
A_30_P01025115,1.080375951,0.064190559,-0.432045048,-0.743656378,0.34961677,-0.314952999,0.136451573,0.319136562,-0.818403749,-0.438657355,+-0-+000-+
A_55_P2152240,1.256879433,0.29330199,0.33190599,-0.98808032,-0.266364849,0.154839692,0.285463643,-0.310978696,-0.519793448,-0.002830446,+-0-+000-+
A_51_P105847,2.18261694,0.144296125,-0.081050737,-0.954212719,0.274719551,0.312988561,-0.030128069,-0.046958592,-0.958530657,0.481880053,+-0-+000-+
A_55_P2259889,0.802064813,-0.239041945,-0.00180406,-0.521721427,-0.144774605,-0.000461733,0.233413891,0.298187327,-0.551103242,-0.035831383,+-0-+000-+
A_30_P01024941,1.603304706,0.345818381,-0.152976235,-0.873644993,0.223011152,0.155379534,0.103042412,0.18905505,-0.766883284,0.017699217,+-0-+000-+
A_55_P2067623,0.887444949,-0.32194296,0.098719735,-1.043919288,0.108669282,0.387573439,0.158862793,0.028923754,-0.579214055,-0.103996144,+-0-+000-+
A_52_P633752,0.650558973,0.298780218,-0.104082031,-0.54992024,-0.051983805,-0.379245036,0.199160812,0.237165949,-0.687302904,-0.061495309,+-0-+000-+
A_30_P01025467,0.625068723,0.237949099,-0.004457885,-0.526114819,0.216871539,-0.434526422,0.329795525,0.482629276,-0.585348232,-0.210006929,+-0-+000-+
A_55_P2070681,0.579408755,-0.03150201,-0.200945383,-0.601880899,0.000508306,-0.285462066,-0.061511632,0.03054432,-0.716737545,0.259148823,+-0-+000-+
A_30_P01023636,0.873670421,0.46817278,0.008805856,-0.557363288,-0.073645978,0.120778302,0.070058298,-0.294237693,-0.71772208,0.052738515,+-0-+000-+
A_30_P01020453,0.763894889,0.173681857,0.023811013,-0.503020973,0.150266283,-0.356064495,0.260927762,0.027576237,-0.529651402,0.111665098,+-0-+000-+
A_51_P155909,0.515382836,0.479544666,-0.205648509,-0.708829715,-0.074881028,-0.01800601,-0.134980581,0.044976177,-0.692273719,0.151242861,+-0-+000-+
A_30_P01029302,0.651238774,-0.331356959,-0.291532081,-0.508359474,-0.114614225,0.004655489,0.226993579,0.401595124,-0.714433945,0.137555483,+-0-+000-+
A_30_P01025098,0.986181137,-0.021210126,-0.124760491,-1.002093693,-0.322010198,0.150642356,0.189074646,-0.090492342,-0.710779664,0.053006998,+-0-+000-+
A_30_P01031283,0.75226578,0.283064324,0.02325165,-0.58937035,0.235405629,-0.057671457,-0.142238542,0.423217306,-0.504173632,-0.018123846,+-0-+000-+
A_51_P475628,1.507393357,0.269267909,-0.210756401,-0.93822249,0.396656371,0.076293567,0.433891483,0.126991473,-0.514101926,0.145729757,+-0-+000-+
A_30_P01020036,0.922401541,-0.040653179,0.345887214,-0.676002146,-0.246517373,0.025765421,0.29037366,0.38921301,-0.621960446,-0.171486416,+-0-+000-+
A_55_P2085855,0.674001277,0.249370512,0.05908829,-0.543314947,0.279321314,-0.403450073,0.134898062,0.133672973,-0.553412711,-0.294293785,+-0-+000-+
A_30_P01021908,0.759986504,0.211421104,0.057724088,-0.618637078,0.072072831,-0.35249934,0.448704754,0.070010339,-0.728428723,-0.293213242,+-0-+000-+
A_55_P2152862,1.095110371,0.167517947,-0.315568052,-0.814136704,0.109685896,-0.162251526,-0.124060872,0.298352476,-0.603527107,0.246041543,+-0-+000-+
A_55_P2107815,1.649939614,-0.394218848,-0.035582811,-1.147528511,0.251258843,-0.046524131,0.441080092,0.091146979,-0.763420672,0.32121314,+-0-+000-+
A_30_P01030707,0.814286516,-0.323836932,-0.08579453,-0.788185298,0.120570492,0.343136308,-0.015190347,-0.257761174,-0.634346905,0.06849356,+-0-+000-+
A_30_P01029289,1.037685996,0.439655406,0.007282498,-1.109586553,-0.030796926,0.063800256,0.42996912,0.040241505,-1.020222205,0.791840073,+-0-+000-+
A_55_P2043337,0.629591384,0.463910386,-0.420127036,-0.707177125,0.069984503,-0.422731819,-0.004070967,-0.099659592,-0.557944742,0.114563284,+-0-+000-+
A_55_P2051308,1.046339812,0.148402551,-0.036802366,-0.962207066,-0.27002788,0.130091145,-0.035652395,-0.233155503,-1.224137315,0.460815579,+-0-+000-+
A_55_P2026913,1.476094576,0.0100979,-0.160988218,-0.998298087,0.004502228,-0.15557795,0.155623448,0.47776994,-0.502571581,0.174167757,+-0-+000-+
A_55_P2049323,1.300627979,0.234177161,-0.010941564,-0.87584752,0.25855931,-0.27316255,0.428835812,-0.09689868,-0.510048837,-0.013091928,+-0-+000-+
A_30_P01033221,1.187193515,-0.371281839,-0.200397353,-1.014748852,0.107625974,0.158415921,0.209347183,0.135383693,-0.55784334,0.061831475,+-0-+000-+
A_55_P2090660,0.687271852,0.155517149,-0.337067582,-0.532043842,0.02723845,0.134084402,-0.065728597,-0.470504844,-0.843027476,0.173093856,+-0-+000-+
A_30_P01029827,0.889634346,0.138220645,0.101546693,-1.028868129,-0.062160054,0.028964357,-0.228839489,-0.148959741,-0.749783626,0.286499522,+-0-+000-+
A_55_P2068414,0.703439824,-0.381353598,-0.17146192,-0.638428581,-0.017169284,0.236057728,0.129957113,-0.208947598,-0.784877573,0.053067607,+-0-+000-+
A_55_P1963980,1.334196762,-0.404539306,0.086512898,-1.235977021,0.070997124,0.379638921,0.086240447,0.004834479,-0.786211275,0.209259667,+-0-+000-+
A_55_P2147742,0.903205526,0.106380412,-0.137908972,-1.076413054,0.186396897,0.061131851,-0.174765994,-0.324707,-0.640786287,0.207718377,+-0-+000-+
A_30_P01031467,0.961180866,0.499187424,0.30862989,-0.970148126,-0.184283132,-0.222091989,0.414833414,0.169671378,-0.81857077,0.059232644,+-0-+000-+
A_52_P300445,0.517959759,-0.046240271,0.337465895,-1.410080816,0.006137478,-0.306004176,0.460078717,-0.061571791,-0.92794895,1.089739793,+-0-+000-+
A_30_P01021095,0.671874467,0.148248287,0.08587276,-0.830215856,-0.259069853,-0.467907851,0.231628961,0.028166865,-0.580332333,0.325215722,+-0-+000-+
A_51_P475728,0.84481382,-0.265510719,-0.075982399,-1.143825045,0.060601545,0.087299416,0.004709384,-0.073867181,-0.617877076,0.021412205,+-0-+000-+
A_66_P117382,0.931893514,0.169232507,0.352352184,-0.809441238,0.036624676,0.23587462,0.131012288,-0.312410449,-0.59414725,0.354920391,+-0-+000-+
A_55_P2418082,0.64222896,-0.212697847,-0.000264111,-0.611716052,0.297168807,0.07271034,0.080618182,0.184679646,-0.620661992,-0.220039383,+-0-+000-+
A_30_P01032309,0.88121066,-0.382416555,-0.114733072,-1.372868245,0.0477106,0.231146213,-0.140159336,-0.233614685,-0.621811809,0.261950048,+-0-+000-+
A_30_P01030232,0.8032282,-0.006091374,0.46846256,-0.90329462,-0.393133864,-0.319852628,0.4142174,-0.422395867,-0.649080523,0.119416353,+-0-+000-+
A_55_P2121682,0.948691756,-0.300086333,-0.140114691,-1.103078565,0.108171938,-0.02083932,0.180480563,-0.027958772,-0.528568468,0.090254378,+-0-+000-+
A_55_P1993184,0.598371394,-0.430446335,0.487713279,-1.104548227,0.096458418,0.08643062,0.324862298,-0.129017255,-0.708681727,0.268158676,+-0-+000-+
A_30_P01026116,1.180014078,-0.278082408,0.180184254,-1.418181819,-0.173679291,0.130962347,0.085996476,-0.212023278,-0.77684431,0.286605163,+-0-+000-+
A_30_P01026447,0.50987608,-0.111657278,0.221999715,-0.995403187,-0.326779524,-0.002723376,0.197890256,0.021193041,-0.882914728,0.726554062,+-0-+000-+
A_30_P01025720,0.742002187,-0.393375464,0.490878289,-0.744455044,0.173966117,-0.192282099,0.098103011,0.241854949,-0.647989178,-0.296026076,+-0-+000-+
A_30_P01017780,1.574176984,-0.162876034,-0.307281139,-2.177128626,0.179137034,0.285424723,0.257282663,-0.140222584,-0.545802475,0.608348554,+-0-+000-+
A_55_P2029558,0.829045418,0.013943633,0.227988755,-0.852781089,-0.2811608,0.208387224,0.032894213,-0.293960435,-0.506672441,0.375910402,+-0-+000-+
A_55_P2170405,0.56963781,-0.240306436,0.042923699,-1.159337846,-0.383931584,-0.123396555,0.45334315,-0.197801943,-0.925857212,1.568906081,+-0-+000-+
A_30_P01028038,1.291402738,-0.298153546,0.197287228,-1.42229892,-0.089946117,0.25970028,0.355972688,-0.154511134,-0.713804306,0.398824768,+-0-+000-+
A_30_P01030540,0.706414484,-0.202138936,0.311519814,-0.679151468,0.009621578,-0.268383949,0.042803525,0.233372088,-0.627553674,0.32712765,+-0-+000-+
A_55_P2134105,0.646046029,-0.212413716,0.103203948,-0.750737693,-0.282402236,-0.124114263,0.163466228,-0.165039049,-0.789130564,0.399969789,+-0-+000-+
A_55_P1960068,0.510097301,0.309455107,0.365079209,-0.597479043,-0.484513211,-0.090539117,0.0696165,0.008790472,-0.592413342,0.270881846,+-0-+000-+
A_51_P131751,0.541908729,-0.161289789,0.394511947,-1.245800008,-0.207739084,-0.274275325,0.453147385,-0.483664538,-0.836314481,1.137274395,+-0-+000-+
A_30_P01024943,0.973591766,-0.255456848,-0.343036524,-0.739479291,0.085200184,-0.419679949,0.161444133,0.361803129,-0.6604642,0.562145708,+-0-+000-+
A_30_P01032228,0.545727665,-0.122801719,0.205689474,-0.682932972,0.002480177,0.13790596,0.253578917,-0.240506227,-0.690595661,0.619883336,+-0-+000-+
